8 Acc LUA^ accX,9 Acc LUA^ accY,10 Acc LUA^ accZ
-266.0,724.0,724.0
-230.0,683.0,692.0
-158.0,769.0,744.0
-79.0,738.0,701.0
-161.0,717.0,658.0
-171.0,693.0,701.0
-145.0,704.0,674.0
-127.0,742.0,639.0
-162.0,770.0,688.0
-146.0,818.0,586.0
-69.0,739.0,659.0
-212.0,674.0,724.0
-226.0,713.0,762.0
-162.0,720.0,859.0
-218.0,753.0,670.0
-181.0,665.0,667.0
-125.0,662.0,672.0
-74.0,666.0,681.0
-287.0,668.0,767.0
-232.0,779.0,780.0
-77.0,840.0,688.0
-92.0,663.0,674.0
-235.0,513.0,631.0
-80.0,661.0,822.0
-186.0,762.0,915.0
-259.0,789.0,679.0
-144.0,718.0,513.0
-140.0,750.0,623.0
-108.0,677.0,821.0
-293.0,590.0,799.0
-125.0,687.0,672.0
-71.0,734.0,818.0
-162.0,770.0,724.0
-329.0,686.0,671.0
-180.0,753.0,702.0
-21.0,746.0,741.0
-170.0,655.0,756.0
-131.0,669.0,631.0
-139.0,636.0,701.0
-130.0,712.0,782.0
-195.0,722.0,782.0
-198.0,706.0,784.0
-105.0,669.0,732.0
-59.0,658.0,612.0
-69.0,672.0,535.0
-53.0,745.0,566.0
-2.0,839.0,670.0
-179.0,822.0,844.0
-249.0,797.0,860.0
-246.0,779.0,863.0
-325.0,691.0,841.0
-347.0,645.0,692.0
-278.0,633.0,625.0
-254.0,632.0,601.0
-255.0,655.0,628.0
-327.0,625.0,627.0
-296.0,641.0,672.0
-304.0,671.0,762.0
-373.0,651.0,742.0
-304.0,658.0,792.0
-159.0,695.0,860.0
-191.0,714.0,779.0
-230.0,739.0,708.0
-169.0,732.0,671.0
-144.0,739.0,614.0
-115.0,758.0,611.0
-106.0,789.0,623.0
-84.0,819.0,694.0
20.0,846.0,664.0
-7.0,861.0,640.0
63.0,892.0,608.0
5.0,846.0,595.0
-37.0,837.0,607.0
-10.0,823.0,592.0
-58.0,815.0,657.0
-147.0,769.0,667.0
-126.0,712.0,706.0
-102.0,684.0,705.0
-76.0,712.0,628.0
-74.0,732.0,621.0
-36.0,714.0,629.0
-94.0,729.0,641.0
-117.0,768.0,653.0
-88.0,781.0,697.0
104.0,889.0,629.0
-108.0,820.0,698.0
-38.0,848.0,651.0
-232.0,799.0,618.0
-203.0,775.0,588.0
-328.0,704.0,664.0
-509.0,612.0,683.0
-525.0,663.0,757.0
-428.0,766.0,806.0
-450.0,876.0,643.0
-194.0,920.0,490.0
111.0,944.0,408.0
200.0,949.0,232.0
266.0,995.0,464.0
41.0,956.0,662.0
-138.0,851.0,687.0
-104.0,831.0,703.0
-107.0,804.0,632.0
31.0,811.0,599.0
11.0,833.0,545.0
177.0,851.0,527.0
29.0,882.0,598.0
-206.0,769.0,691.0
-297.0,656.0,680.0
-354.0,641.0,657.0
-358.0,618.0,649.0
-312.0,651.0,657.0
-257.0,682.0,687.0
-276.0,762.0,693.0
-222.0,770.0,663.0
-200.0,769.0,663.0
-180.0,788.0,675.0
-180.0,787.0,583.0
-171.0,792.0,581.0
-199.0,819.0,567.0
-208.0,796.0,604.0
-227.0,809.0,582.0
-195.0,805.0,585.0
-202.0,834.0,588.0
-235.0,836.0,564.0
-211.0,809.0,575.0
-184.0,818.0,596.0
-242.0,816.0,586.0
-246.0,800.0,585.0
-234.0,797.0,602.0
-257.0,779.0,581.0
-228.0,808.0,580.0
-248.0,832.0,602.0
-248.0,785.0,584.0
-257.0,791.0,578.0
-259.0,795.0,609.0
-263.0,786.0,551.0
-242.0,834.0,566.0
-223.0,871.0,597.0
-167.0,823.0,593.0
-201.0,847.0,518.0
-224.0,832.0,494.0
-251.0,807.0,563.0
-220.0,848.0,562.0
-182.0,834.0,568.0
-237.0,797.0,562.0
-201.0,825.0,587.0
-257.0,835.0,599.0
-233.0,866.0,520.0
-199.0,867.0,563.0
-202.0,801.0,544.0
-225.0,757.0,556.0
-219.0,792.0,532.0
-177.0,807.0,475.0
-204.0,833.0,527.0
-252.0,858.0,611.0
-223.0,837.0,607.0
-211.0,777.0,560.0
-224.0,786.0,558.0
-207.0,817.0,571.0
-249.0,854.0,506.0
-213.0,811.0,490.0
-133.0,815.0,544.0
-248.0,788.0,723.0
-307.0,787.0,618.0
-328.0,771.0,543.0
-270.0,811.0,571.0
-276.0,790.0,604.0
-212.0,825.0,601.0
-192.0,816.0,517.0
-163.0,792.0,507.0
-194.0,834.0,520.0
-206.0,851.0,527.0
-200.0,855.0,548.0
-227.0,884.0,572.0
-213.0,833.0,608.0
-230.0,810.0,563.0
-256.0,797.0,578.0
-351.0,714.0,624.0
-207.0,779.0,509.0
-103.0,858.0,515.0
-140.0,877.0,448.0
-230.0,833.0,525.0
-226.0,845.0,532.0
-251.0,837.0,553.0
-204.0,871.0,568.0
-261.0,831.0,577.0
-228.0,850.0,565.0
-182.0,869.0,543.0
-201.0,836.0,532.0
-250.0,836.0,566.0
-257.0,816.0,540.0
-277.0,780.0,512.0
-305.0,778.0,480.0
-251.0,812.0,507.0
-209.0,892.0,509.0
-187.0,894.0,541.0
-177.0,892.0,551.0
-263.0,805.0,558.0
-270.0,784.0,530.0
-170.0,807.0,498.0
-123.0,883.0,476.0
-87.0,917.0,501.0
-87.0,919.0,502.0
-120.0,919.0,466.0
-176.0,882.0,428.0
-252.0,837.0,462.0
-237.0,850.0,524.0
-217.0,840.0,488.0
-228.0,888.0,552.0
-237.0,866.0,541.0
-247.0,845.0,499.0
-199.0,864.0,458.0
-183.0,864.0,439.0
-145.0,903.0,389.0
-171.0,924.0,434.0
-149.0,917.0,422.0
-166.0,938.0,428.0
-163.0,912.0,434.0
-170.0,906.0,442.0
-154.0,904.0,384.0
-151.0,908.0,387.0
-163.0,900.0,374.0
-182.0,937.0,423.0
-172.0,916.0,435.0
-180.0,902.0,398.0
-181.0,910.0,415.0
-190.0,921.0,438.0
-180.0,893.0,396.0
-195.0,922.0,399.0
-204.0,910.0,408.0
-181.0,922.0,401.0
-189.0,904.0,389.0
-184.0,925.0,394.0
-206.0,950.0,387.0
-192.0,899.0,378.0
-192.0,894.0,398.0
-182.0,925.0,417.0
-187.0,931.0,389.0
-190.0,921.0,398.0
-198.0,929.0,428.0
-200.0,906.0,391.0
-183.0,918.0,387.0
-171.0,940.0,377.0
-168.0,923.0,397.0
-150.0,935.0,398.0
-210.0,917.0,404.0
-188.0,944.0,373.0
-200.0,924.0,430.0
-175.0,932.0,410.0
-184.0,933.0,364.0
-172.0,934.0,375.0
-152.0,945.0,372.0
-166.0,944.0,384.0
-154.0,887.0,345.0
-144.0,938.0,388.0
-164.0,923.0,356.0
-144.0,929.0,428.0
-152.0,921.0,403.0
-133.0,940.0,336.0
-164.0,919.0,382.0
-170.0,911.0,436.0
-159.0,912.0,376.0
-142.0,923.0,375.0
-157.0,932.0,400.0
-140.0,921.0,414.0
-126.0,912.0,403.0
-154.0,925.0,365.0
-141.0,935.0,372.0
-163.0,943.0,391.0
-159.0,954.0,428.0
-151.0,919.0,391.0
-138.0,909.0,363.0
-124.0,910.0,385.0
-132.0,929.0,405.0
-133.0,911.0,407.0
-124.0,903.0,357.0
-124.0,909.0,389.0
-152.0,920.0,402.0
-178.0,959.0,425.0
-163.0,931.0,388.0
-187.0,916.0,403.0
-191.0,933.0,364.0
-187.0,923.0,380.0
-204.0,920.0,403.0
-196.0,918.0,386.0
-206.0,921.0,451.0
-230.0,919.0,430.0
-232.0,901.0,404.0
-272.0,894.0,417.0
-277.0,866.0,407.0
-257.0,854.0,417.0
-247.0,873.0,439.0
-258.0,864.0,431.0
-256.0,890.0,387.0
-272.0,907.0,412.0
-266.0,875.0,422.0
-249.0,896.0,458.0
-273.0,906.0,452.0
-280.0,880.0,447.0
-281.0,861.0,451.0
-282.0,855.0,467.0
-308.0,869.0,455.0
-292.0,850.0,426.0
-314.0,893.0,397.0
-280.0,888.0,423.0
-284.0,881.0,427.0
-266.0,902.0,417.0
-275.0,874.0,409.0
-256.0,903.0,448.0
-258.0,887.0,423.0
-287.0,869.0,429.0
-277.0,866.0,404.0
-239.0,891.0,388.0
-253.0,904.0,396.0
-236.0,898.0,381.0
-230.0,914.0,409.0
-250.0,906.0,437.0
-265.0,874.0,437.0
-247.0,879.0,445.0
-246.0,891.0,450.0
-264.0,876.0,429.0
-249.0,871.0,418.0
-247.0,902.0,417.0
-265.0,911.0,405.0
-246.0,908.0,392.0
-237.0,907.0,423.0
-258.0,925.0,382.0
-280.0,883.0,401.0
-232.0,900.0,376.0
-232.0,898.0,388.0
-242.0,906.0,396.0
-248.0,883.0,407.0
-241.0,881.0,424.0
-240.0,896.0,424.0
-259.0,888.0,398.0
-232.0,902.0,421.0
-243.0,893.0,412.0
-248.0,901.0,396.0
-257.0,902.0,397.0
-243.0,902.0,389.0
-205.0,888.0,427.0
-274.0,875.0,417.0
-269.0,907.0,427.0
-256.0,893.0,414.0
-237.0,901.0,434.0
-216.0,904.0,408.0
-243.0,912.0,386.0
-230.0,907.0,399.0
-222.0,884.0,374.0
-233.0,873.0,430.0
-254.0,893.0,415.0
-242.0,897.0,414.0
-237.0,889.0,409.0
-229.0,919.0,398.0
-238.0,921.0,377.0
-257.0,902.0,427.0
-258.0,909.0,395.0
-265.0,890.0,397.0
-256.0,908.0,387.0
-258.0,920.0,414.0
-255.0,904.0,394.0
-242.0,908.0,372.0
-259.0,918.0,361.0
-249.0,883.0,384.0
-218.0,897.0,402.0
-252.0,893.0,423.0
-250.0,905.0,419.0
-246.0,898.0,418.0
-255.0,889.0,399.0
-258.0,893.0,407.0
-238.0,901.0,367.0
-256.0,919.0,368.0
-238.0,897.0,398.0
-245.0,922.0,393.0
-243.0,873.0,360.0
-264.0,918.0,400.0
-245.0,875.0,451.0
-258.0,900.0,404.0
-241.0,904.0,363.0
-262.0,908.0,390.0
-290.0,894.0,399.0
-299.0,888.0,387.0
-314.0,914.0,403.0
-299.0,900.0,384.0
-294.0,920.0,414.0
-286.0,894.0,381.0
-285.0,902.0,356.0
-295.0,910.0,388.0
-283.0,901.0,374.0
-290.0,890.0,398.0
-286.0,896.0,385.0
-271.0,929.0,334.0
-281.0,917.0,395.0
-288.0,902.0,371.0
-296.0,887.0,375.0
-301.0,877.0,364.0
-331.0,901.0,360.0
-305.0,900.0,352.0
-276.0,914.0,325.0
-306.0,918.0,366.0
-308.0,889.0,379.0
-319.0,921.0,412.0
-361.0,865.0,418.0
-321.0,912.0,357.0
-304.0,887.0,388.0
-303.0,888.0,361.0
-307.0,882.0,373.0
-311.0,868.0,349.0
-292.0,879.0,338.0
-335.0,881.0,388.0
-321.0,903.0,385.0
-316.0,882.0,379.0
-330.0,884.0,350.0
-289.0,885.0,350.0
-289.0,903.0,377.0
-318.0,878.0,398.0
-324.0,879.0,379.0
-331.0,876.0,394.0
-352.0,845.0,388.0
-331.0,893.0,347.0
-297.0,902.0,402.0
-340.0,909.0,399.0
-347.0,877.0,364.0
-316.0,891.0,384.0
-320.0,882.0,381.0
-334.0,897.0,379.0
-333.0,898.0,367.0
-331.0,878.0,388.0
-340.0,854.0,398.0
-336.0,887.0,352.0
-321.0,891.0,374.0
-301.0,886.0,375.0
-331.0,893.0,395.0
-306.0,884.0,397.0
-322.0,873.0,378.0
-313.0,892.0,317.0
-315.0,893.0,393.0
-325.0,901.0,404.0
-345.0,889.0,395.0
-353.0,879.0,384.0
-348.0,893.0,396.0
-341.0,915.0,468.0
-341.0,954.0,485.0
-354.0,980.0,554.0
-365.0,975.0,613.0
-270.0,943.0,653.0
-316.0,957.0,800.0
-326.0,905.0,844.0
-361.0,823.0,837.0
-397.0,741.0,807.0
-436.0,619.0,706.0
-416.0,538.0,580.0
-332.0,495.0,614.0
-218.0,483.0,624.0
-40.0,425.0,689.0
93.0,432.0,719.0
22.0,411.0,713.0
201.0,479.0,888.0
212.0,483.0,832.0
177.0,524.0,809.0
303.0,455.0,800.0
228.0,439.0,739.0
340.0,454.0,765.0
335.0,466.0,827.0
335.0,552.0,783.0
344.0,570.0,826.0
287.0,542.0,875.0
219.0,515.0,895.0
262.0,558.0,825.0
299.0,533.0,762.0
310.0,564.0,811.0
246.0,558.0,870.0
237.0,538.0,842.0
258.0,516.0,837.0
266.0,553.0,826.0
310.0,542.0,811.0
407.0,548.0,711.0
511.0,599.0,739.0
516.0,678.0,709.0
424.0,717.0,783.0
200.0,718.0,711.0
17.0,610.0,645.0
-9.0,568.0,561.0
-128.0,634.0,652.0
-238.0,579.0,641.0
-303.0,599.0,706.0
-308.0,632.0,792.0
-418.0,630.0,847.0
-448.0,556.0,843.0
-437.0,550.0,919.0
-357.0,544.0,869.0
-276.0,607.0,847.0
-184.0,705.0,818.0
-101.0,820.0,790.0
-11.0,883.0,732.0
-52.0,893.0,784.0
5.0,878.0,760.0
48.0,918.0,737.0
3.0,885.0,615.0
-6.0,827.0,578.0
38.0,873.0,482.0
-168.0,842.0,517.0
-128.0,856.0,615.0
-247.0,782.0,729.0
-297.0,699.0,773.0
-378.0,704.0,725.0
-365.0,709.0,698.0
-301.0,759.0,660.0
-175.0,786.0,691.0
-91.0,783.0,615.0
-33.0,768.0,546.0
28.0,777.0,499.0
19.0,776.0,509.0
-35.0,804.0,515.0
-56.0,825.0,617.0
-86.0,834.0,652.0
-71.0,806.0,696.0
-30.0,805.0,710.0
-67.0,787.0,715.0
-117.0,796.0,702.0
-130.0,766.0,661.0
-133.0,758.0,645.0
-157.0,734.0,646.0
-147.0,723.0,676.0
-132.0,740.0,681.0
-126.0,770.0,688.0
-133.0,777.0,676.0
-98.0,798.0,631.0
-110.0,803.0,657.0
-115.0,769.0,644.0
-105.0,796.0,621.0
-86.0,807.0,601.0
-108.0,815.0,624.0
-106.0,820.0,609.0
-82.0,856.0,564.0
-113.0,822.0,606.0
-57.0,809.0,597.0
-55.0,815.0,576.0
-73.0,818.0,569.0
-73.0,807.0,593.0
-64.0,822.0,602.0
-76.0,833.0,631.0
-63.0,815.0,587.0
-55.0,816.0,586.0
-59.0,822.0,584.0
-56.0,835.0,578.0
-58.0,826.0,590.0
-29.0,854.0,560.0
-48.0,845.0,569.0
-52.0,865.0,561.0
-60.0,849.0,552.0
-12.0,849.0,547.0
-41.0,869.0,545.0
-25.0,873.0,526.0
-11.0,895.0,521.0
-27.0,888.0,511.0
-24.0,868.0,515.0
-16.0,874.0,515.0
-33.0,871.0,555.0
-33.0,880.0,545.0
-27.0,891.0,554.0
-23.0,892.0,513.0
28.0,892.0,490.0
10.0,902.0,468.0
-1.0,878.0,490.0
-22.0,878.0,473.0
-26.0,956.0,492.0
-6.0,868.0,541.0
-32.0,864.0,499.0
-1.0,905.0,391.0
24.0,892.0,363.0
-71.0,856.0,466.0
-43.0,907.0,514.0
8.0,956.0,478.0
6.0,962.0,469.0
-97.0,913.0,443.0
-15.0,928.0,477.0
20.0,879.0,493.0
-75.0,942.0,477.0
-77.0,983.0,529.0
-85.0,815.0,496.0
44.0,854.0,462.0
26.0,808.0,446.0
19.0,808.0,562.0
-10.0,853.0,542.0
93.0,932.0,394.0
-22.0,889.0,371.0
-56.0,862.0,489.0
-52.0,894.0,620.0
60.0,924.0,460.0
1.0,905.0,479.0
-102.0,959.0,549.0
-17.0,896.0,509.0
-33.0,911.0,503.0
-40.0,942.0,459.0
-11.0,884.0,395.0
-68.0,909.0,345.0
-66.0,910.0,447.0
-21.0,913.0,411.0
9.0,917.0,450.0
12.0,1015.0,284.0
21.0,860.0,426.0
-159.0,914.0,672.0
-25.0,913.0,428.0
10.0,919.0,386.0
-116.0,838.0,500.0
-100.0,868.0,455.0
-15.0,862.0,365.0
91.0,958.0,406.0
-43.0,901.0,582.0
-23.0,936.0,439.0
-1.0,940.0,244.0
-39.0,918.0,345.0
-34.0,922.0,423.0
7.0,999.0,460.0
34.0,978.0,439.0
14.0,989.0,404.0
-25.0,921.0,344.0
-14.0,948.0,330.0
1.0,976.0,356.0
32.0,977.0,344.0
14.0,998.0,328.0
1.0,939.0,329.0
-37.0,939.0,359.0
-6.0,927.0,376.0
-16.0,991.0,377.0
-2.0,970.0,377.0
0.0,987.0,365.0
-29.0,938.0,302.0
-30.0,965.0,339.0
-37.0,948.0,372.0
-11.0,966.0,429.0
-25.0,961.0,409.0
-77.0,858.0,310.0
-21.0,856.0,337.0
34.0,884.0,310.0
41.0,934.0,473.0
4.0,953.0,379.0
-91.0,909.0,304.0
-72.0,1023.0,461.0
-12.0,1027.0,487.0
-99.0,932.0,401.0
-43.0,940.0,305.0
-19.0,921.0,449.0
-60.0,908.0,444.0
-65.0,863.0,453.0
42.0,911.0,421.0
-14.0,867.0,424.0
-118.0,888.0,572.0
-22.0,954.0,511.0
-55.0,930.0,367.0
-71.0,992.0,415.0
-92.0,900.0,553.0
-144.0,901.0,385.0
-52.0,889.0,242.0
-100.0,876.0,490.0
-61.0,917.0,586.0
-34.0,849.0,467.0
-67.0,863.0,448.0
0.0,816.0,448.0
6.0,879.0,532.0
-32.0,893.0,491.0
-111.0,902.0,367.0
-149.0,982.0,479.0
-13.0,999.0,585.0
-106.0,943.0,449.0
-121.0,806.0,402.0
-50.0,844.0,455.0
-69.0,845.0,523.0
-88.0,857.0,490.0
-60.0,851.0,490.0
-95.0,854.0,552.0
-55.0,880.0,562.0
-110.0,938.0,503.0
-154.0,895.0,352.0
-76.0,930.0,490.0
-108.0,934.0,612.0
-144.0,826.0,460.0
-84.0,836.0,450.0
-54.0,830.0,576.0
-100.0,841.0,676.0
-75.0,915.0,445.0
-150.0,849.0,479.0
-164.0,897.0,474.0
-97.0,894.0,478.0
-33.0,886.0,496.0
-92.0,891.0,535.0
-73.0,878.0,634.0
-157.0,797.0,525.0
-72.0,834.0,424.0
-46.0,917.0,404.0
-67.0,959.0,581.0
-87.0,928.0,684.0
-71.0,894.0,712.0
-62.0,842.0,651.0
-109.0,839.0,522.0
-191.0,777.0,478.0
-266.0,753.0,491.0
-296.0,708.0,515.0
-291.0,702.0,549.0
-244.0,743.0,594.0
-235.0,791.0,663.0
-203.0,838.0,648.0
-139.0,822.0,658.0
-38.0,858.0,584.0
-67.0,870.0,567.0
-139.0,909.0,543.0
-171.0,902.0,499.0
-152.0,929.0,509.0
-139.0,862.0,515.0
-179.0,813.0,608.0
-335.0,771.0,628.0
-331.0,727.0,598.0
-420.0,747.0,711.0
-414.0,762.0,655.0
-245.0,864.0,529.0
-83.0,923.0,496.0
31.0,933.0,362.0
100.0,1015.0,357.0
176.0,1053.0,420.0
113.0,1020.0,506.0
-34.0,914.0,553.0
-77.0,865.0,619.0
-57.0,835.0,539.0
-45.0,857.0,588.0
0.0,853.0,638.0
-6.0,802.0,500.0
33.0,829.0,456.0
-6.0,783.0,460.0
-11.0,812.0,431.0
29.0,792.0,455.0
69.0,849.0,476.0
22.0,890.0,443.0
-6.0,942.0,482.0
-48.0,934.0,537.0
-135.0,933.0,563.0
-206.0,884.0,598.0
-254.0,847.0,581.0
-292.0,809.0,618.0
-333.0,788.0,580.0
-323.0,770.0,537.0
-309.0,799.0,470.0
-276.0,809.0,459.0
-317.0,811.0,547.0
-365.0,783.0,548.0
-377.0,808.0,530.0
-375.0,811.0,517.0
-369.0,813.0,510.0
-342.0,834.0,468.0
-338.0,836.0,476.0
-321.0,861.0,425.0
-292.0,871.0,371.0
-268.0,933.0,331.0
-280.0,916.0,375.0
-321.0,885.0,417.0
-323.0,883.0,438.0
-322.0,918.0,499.0
-317.0,863.0,472.0
-327.0,881.0,464.0
-296.0,850.0,486.0
-316.0,866.0,447.0
-318.0,829.0,455.0
-308.0,839.0,450.0
-281.0,879.0,465.0
-283.0,868.0,493.0
-300.0,847.0,446.0
-284.0,870.0,454.0
-292.0,855.0,481.0
-303.0,831.0,454.0
-260.0,876.0,429.0
-248.0,893.0,426.0
-247.0,873.0,448.0
-276.0,864.0,459.0
-255.0,886.0,478.0
-259.0,887.0,479.0
-252.0,862.0,472.0
-251.0,875.0,444.0
-252.0,854.0,467.0
-232.0,861.0,461.0
-225.0,855.0,463.0
-240.0,870.0,474.0
-243.0,870.0,519.0
-237.0,840.0,511.0
-231.0,854.0,500.0
-227.0,845.0,515.0
-228.0,853.0,463.0
-237.0,846.0,485.0
-228.0,835.0,509.0
-229.0,846.0,480.0
-238.0,853.0,520.0
-222.0,844.0,507.0
-199.0,843.0,524.0
-213.0,835.0,525.0
-220.0,864.0,518.0
-217.0,849.0,514.0
-228.0,837.0,490.0
-240.0,846.0,522.0
-233.0,845.0,517.0
-218.0,842.0,540.0
-238.0,860.0,499.0
-244.0,849.0,504.0
-219.0,851.0,492.0
-228.0,847.0,516.0
-219.0,826.0,519.0
-237.0,844.0,539.0
-209.0,826.0,527.0
-233.0,834.0,504.0
-236.0,826.0,507.0
-242.0,836.0,523.0
-246.0,834.0,498.0
-230.0,830.0,526.0
-216.0,828.0,510.0
-225.0,832.0,510.0
-227.0,825.0,506.0
-230.0,858.0,522.0
-225.0,852.0,526.0
-245.0,833.0,500.0
-230.0,859.0,516.0
-237.0,848.0,520.0
-238.0,826.0,499.0
-247.0,872.0,501.0
-236.0,844.0,541.0
-228.0,852.0,523.0
-227.0,834.0,525.0
-230.0,860.0,500.0
-243.0,845.0,474.0
-244.0,851.0,500.0
-236.0,846.0,484.0
-236.0,858.0,458.0
-220.0,876.0,476.0
-253.0,865.0,522.0
-247.0,862.0,448.0
-271.0,872.0,491.0
-253.0,865.0,481.0
-237.0,864.0,488.0
-238.0,854.0,468.0
-240.0,864.0,489.0
-265.0,853.0,465.0
-258.0,855.0,471.0
-265.0,852.0,462.0
-255.0,876.0,483.0
-255.0,897.0,500.0
-250.0,843.0,459.0
-277.0,864.0,483.0
-263.0,853.0,507.0
-262.0,830.0,466.0
-262.0,839.0,439.0
-244.0,872.0,434.0
-221.0,879.0,478.0
-234.0,862.0,491.0
-247.0,873.0,488.0
-247.0,864.0,469.0
-248.0,871.0,448.0
-267.0,847.0,445.0
-265.0,884.0,459.0
-268.0,857.0,503.0
-275.0,873.0,435.0
-240.0,876.0,494.0
-219.0,863.0,453.0
-233.0,882.0,452.0
-251.0,891.0,494.0
-280.0,871.0,502.0
-292.0,884.0,520.0
-295.0,871.0,502.0
-321.0,891.0,527.0
-354.0,859.0,544.0
-323.0,854.0,571.0
-360.0,798.0,560.0
-332.0,788.0,567.0
-345.0,775.0,513.0
-346.0,756.0,571.0
-291.0,750.0,549.0
-255.0,745.0,555.0
-309.0,745.0,552.0
-320.0,747.0,641.0
-262.0,783.0,673.0
-285.0,779.0,716.0
-346.0,786.0,773.0
-248.0,768.0,723.0
-302.0,697.0,674.0
-231.0,630.0,647.0
-57.0,634.0,569.0
-220.0,693.0,750.0
-213.0,610.0,735.0
-20.0,580.0,722.0
-122.0,588.0,719.0
-127.0,607.0,825.0
-114.0,658.0,796.0
-100.0,638.0,751.0
-94.0,643.0,813.0
-100.0,654.0,828.0
-120.0,635.0,764.0
-92.0,621.0,769.0
-87.0,613.0,777.0
-159.0,631.0,753.0
-117.0,635.0,739.0
-79.0,657.0,757.0
-113.0,676.0,805.0
-105.0,648.0,827.0
-106.0,618.0,726.0
-17.0,629.0,629.0
-33.0,698.0,625.0
18.0,764.0,655.0
-9.0,807.0,739.0
-182.0,708.0,760.0
-300.0,746.0,692.0
-360.0,695.0,737.0
-283.0,636.0,695.0
-412.0,683.0,686.0
-324.0,685.0,696.0
-311.0,706.0,713.0
-242.0,725.0,682.0
-166.0,752.0,690.0
-259.0,777.0,684.0
-257.0,769.0,654.0
-258.0,806.0,631.0
-170.0,816.0,629.0
-183.0,838.0,578.0
-162.0,838.0,565.0
-131.0,818.0,506.0
-124.0,818.0,474.0
-178.0,796.0,491.0
-227.0,802.0,541.0
-229.0,796.0,502.0
-220.0,879.0,506.0
-232.0,906.0,545.0
-219.0,931.0,548.0
-158.0,930.0,506.0
-115.0,909.0,500.0
-146.0,920.0,464.0
-154.0,912.0,440.0
-125.0,893.0,398.0
-116.0,893.0,397.0
-173.0,921.0,387.0
-169.0,907.0,411.0
-175.0,905.0,414.0
-180.0,907.0,421.0
-160.0,907.0,382.0
-105.0,947.0,330.0
-128.0,993.0,354.0
-155.0,952.0,337.0
-161.0,933.0,370.0
-179.0,928.0,362.0
-194.0,924.0,367.0
-196.0,924.0,401.0
-172.0,919.0,425.0
-196.0,921.0,401.0
-219.0,911.0,387.0
-220.0,912.0,375.0
-237.0,929.0,335.0
-228.0,923.0,320.0
-209.0,955.0,299.0
-188.0,969.0,330.0
-238.0,980.0,344.0
-218.0,952.0,346.0
-226.0,943.0,332.0
-223.0,940.0,369.0
-213.0,926.0,357.0
-206.0,932.0,352.0
-212.0,916.0,335.0
-204.0,906.0,345.0
-243.0,936.0,344.0
-222.0,940.0,374.0
-227.0,940.0,387.0
-238.0,911.0,396.0
-226.0,910.0,352.0
-212.0,915.0,309.0
-242.0,939.0,304.0
-233.0,915.0,351.0
-228.0,926.0,345.0
-225.0,926.0,357.0
-216.0,918.0,335.0
-229.0,929.0,316.0
-240.0,946.0,299.0
-237.0,952.0,321.0
-244.0,979.0,320.0
-244.0,984.0,308.0
-197.0,951.0,281.0
-197.0,957.0,264.0
-210.0,968.0,284.0
-171.0,958.0,274.0
-192.0,941.0,266.0
-201.0,958.0,287.0
-210.0,950.0,283.0
-194.0,956.0,305.0
-194.0,936.0,310.0
-199.0,940.0,334.0
-203.0,946.0,320.0
-188.0,958.0,290.0
-186.0,941.0,328.0
-185.0,971.0,285.0
-186.0,966.0,271.0
-198.0,961.0,285.0
-202.0,979.0,275.0
-182.0,960.0,284.0
-199.0,977.0,266.0
-200.0,978.0,244.0
-198.0,988.0,247.0
-193.0,984.0,275.0
-205.0,981.0,312.0
-179.0,981.0,385.0
-197.0,968.0,417.0
-221.0,952.0,495.0
-243.0,912.0,446.0
-254.0,927.0,410.0
-245.0,901.0,432.0
-260.0,880.0,437.0
-302.0,855.0,440.0
-208.0,873.0,445.0
-151.0,901.0,515.0
-97.0,885.0,414.0
-123.0,873.0,363.0
-106.0,892.0,500.0
-168.0,837.0,529.0
-227.0,769.0,544.0
-253.0,803.0,575.0
-224.0,802.0,589.0
-210.0,796.0,558.0
-215.0,775.0,603.0
-245.0,760.0,677.0
-195.0,791.0,641.0
-216.0,767.0,647.0
-265.0,760.0,582.0
-150.0,748.0,580.0
-173.0,779.0,570.0
-214.0,762.0,661.0
-272.0,712.0,602.0
-213.0,740.0,578.0
-201.0,750.0,632.0
-251.0,769.0,682.0
-280.0,757.0,641.0
-220.0,735.0,580.0
-241.0,744.0,568.0
-270.0,806.0,664.0
-276.0,753.0,656.0
-254.0,772.0,605.0
-251.0,772.0,625.0
-264.0,772.0,591.0
-304.0,783.0,605.0
-308.0,745.0,604.0
-322.0,756.0,600.0
-345.0,792.0,593.0
-331.0,750.0,588.0
-405.0,814.0,638.0
-456.0,730.0,661.0
-458.0,727.0,620.0
-486.0,731.0,623.0
-485.0,656.0,649.0
-479.0,646.0,685.0
-450.0,646.0,659.0
-452.0,658.0,641.0
-385.0,649.0,681.0
-389.0,671.0,643.0
-378.0,676.0,578.0
-367.0,664.0,587.0
-393.0,673.0,606.0
-440.0,590.0,667.0
-470.0,579.0,732.0
-431.0,561.0,764.0
-454.0,596.0,743.0
-475.0,569.0,774.0
-427.0,541.0,728.0
-451.0,540.0,717.0
-423.0,514.0,709.0
-410.0,529.0,680.0
-446.0,567.0,730.0
-404.0,538.0,724.0
-398.0,576.0,731.0
-408.0,602.0,749.0
-417.0,615.0,754.0
-396.0,571.0,742.0
-365.0,580.0,722.0
-349.0,561.0,708.0
-419.0,570.0,713.0
-413.0,551.0,694.0
-399.0,578.0,681.0
-429.0,551.0,733.0
-498.0,537.0,729.0
-489.0,506.0,706.0
-515.0,515.0,760.0
